# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-19 11:27:50 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05594000 SHOAL CREEK NEAR BREESE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05594000
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	05594000	1973-12-18	290	A
USGS	05594000	1973-12-19	260	A
USGS	05594000	1973-12-20	243	A
USGS	05594000	1973-12-21	324	A
USGS	05594000	1973-12-22	328	A
USGS	05594000	1973-12-23	401	A
USGS	05594000	1973-12-24	450	A
USGS	05594000	1973-12-25	1180	A
USGS	05594000	1973-12-26	2760	A
USGS	05594000	1973-12-27	3210	A
USGS	05594000	1973-12-28	4050	A
USGS	05594000	1973-12-29	5430	A
USGS	05594000	1973-12-30	5530	A
USGS	05594000	1973-12-31	2900	A
USGS	05594000	1974-01-01	1170	A
USGS	05594000	1974-01-02	779	A
USGS	05594000	1974-01-03	650	A
USGS	05594000	1974-01-04	550	A
USGS	05594000	1974-01-05	500	A
USGS	05594000	1974-01-06	450	A
USGS	05594000	1974-01-07	400	A
USGS	05594000	1974-01-08	350	A
USGS	05594000	1974-01-09	320	A
USGS	05594000	1974-01-10	300	A
USGS	05594000	1974-01-11	300	A
USGS	05594000	1974-01-12	320	A
USGS	05594000	1974-01-13	350	A
USGS	05594000	1974-01-14	400	A
USGS	05594000	1974-01-15	450	A
USGS	05594000	1974-01-16	509	A
USGS	05594000	1974-01-17	641	A
USGS	05594000	1974-01-18	1630	A
USGS	05594000	1974-01-19	3330	A
USGS	05594000	1974-01-20	3920	A
USGS	05594000	1974-01-21	6380	A
USGS	05594000	1974-01-22	11000	A
USGS	05594000	1974-01-23	12000	A
USGS	05594000	1974-01-24	10500	A
USGS	05594000	1974-01-25	8120	A
USGS	05594000	1974-01-26	6520	A
USGS	05594000	1974-01-27	4630	A
USGS	05594000	1974-01-28	3500	A
USGS	05594000	1974-01-29	3440	A
USGS	05594000	1974-01-30	3530	A
USGS	05594000	1974-01-31	3750	A
USGS	05594000	1974-02-01	3160	A
USGS	05594000	1974-02-02	1450	A
USGS	05594000	1974-02-03	791	A
USGS	05594000	1974-02-04	656	A
USGS	05594000	1974-02-05	559	A
USGS	05594000	1974-02-06	494	A
USGS	05594000	1974-02-07	590	A
USGS	05594000	1974-02-08	827	A
USGS	05594000	1974-02-09	650	A
USGS	05594000	1974-02-10	509	A
USGS	05594000	1974-02-11	450	A
USGS	05594000	1974-02-12	413	A
USGS	05594000	1974-02-13	382	A
USGS	05594000	1974-02-14	356	A
USGS	05594000	1974-02-15	346	A
USGS	05594000	1974-02-16	321	A
USGS	05594000	1974-02-17	292	A
USGS	05594000	1974-02-18	276	A
USGS	05594000	1974-02-19	500	A
USGS	05594000	1974-02-20	1610	A
USGS	05594000	1974-02-21	2580	A
USGS	05594000	1974-02-22	3260	A
USGS	05594000	1974-02-23	3480	A
USGS	05594000	1974-02-24	4710	A
USGS	05594000	1974-02-25	7220	A
USGS	05594000	1974-02-26	6600	A
USGS	05594000	1974-02-27	3090	A
USGS	05594000	1974-02-28	1620	A
USGS	05594000	1974-03-01	2060	A
USGS	05594000	1974-03-02	2210	A
USGS	05594000	1974-03-03	1270	A
USGS	05594000	1974-03-04	764	A
USGS	05594000	1974-03-05	799	A
USGS	05594000	1974-03-06	1340	A
USGS	05594000	1974-03-07	1250	A
USGS	05594000	1974-03-08	732	A
USGS	05594000	1974-03-09	606	A
USGS	05594000	1974-03-10	595	A
USGS	05594000	1974-03-11	1310	A
USGS	05594000	1974-03-12	2470	A
USGS	05594000	1974-03-13	2800	A
USGS	05594000	1974-03-14	2630	A
USGS	05594000	1974-03-15	1390	A
USGS	05594000	1974-03-16	972	A
USGS	05594000	1974-03-17	1340	A
USGS	05594000	1974-03-18	923	A
USGS	05594000	1974-03-19	667	A
USGS	05594000	1974-03-20	585	A
USGS	05594000	1974-03-21	569	A
USGS	05594000	1974-03-22	585	A
USGS	05594000	1974-03-23	527	A
USGS	05594000	1974-03-24	451	A
USGS	05594000	1974-03-25	443	A
USGS	05594000	1974-03-26	516	A
USGS	05594000	1974-03-27	568	A
USGS	05594000	1974-03-28	586	A
USGS	05594000	1974-03-29	727	A
USGS	05594000	1974-03-30	1960	A
USGS	05594000	1974-03-31	2720	A
USGS	05594000	1974-04-01	3420	A
USGS	05594000	1974-04-02	4630	A
USGS	05594000	1974-04-03	5070	A
USGS	05594000	1974-04-04	3360	A
USGS	05594000	1974-04-05	2920	A
USGS	05594000	1974-04-06	2530	A
USGS	05594000	1974-04-07	1330	A
USGS	05594000	1974-04-08	2030	A
USGS	05594000	1974-04-09	2870	A
USGS	05594000	1974-04-10	3170	A
USGS	05594000	1974-04-11	3570	A
USGS	05594000	1974-04-12	3010	A
USGS	05594000	1974-04-13	2430	A
USGS	05594000	1974-04-14	1830	A
USGS	05594000	1974-04-15	967	A
USGS	05594000	1974-04-16	770	A
USGS	05594000	1974-04-17	744	A
USGS	05594000	1974-04-18	590	A
USGS	05594000	1974-04-19	508	A
USGS	05594000	1974-04-20	454	A
USGS	05594000	1974-04-21	434	A
USGS	05594000	1974-04-22	475	A
USGS	05594000	1974-04-23	1260	A
USGS	05594000	1974-04-24	936	A
USGS	05594000	1974-04-25	570	A
USGS	05594000	1974-04-26	443	A
USGS	05594000	1974-04-27	374	A
USGS	05594000	1974-04-28	331	A
USGS	05594000	1974-04-29	305	A
USGS	05594000	1974-04-30	298	A
USGS	05594000	1974-05-01	285	A
USGS	05594000	1974-05-02	280	A
USGS	05594000	1974-05-03	282	A
USGS	05594000	1974-05-04	287	A
USGS	05594000	1974-05-05	272	A
USGS	05594000	1974-05-06	233	A
USGS	05594000	1974-05-07	205	A
USGS	05594000	1974-05-08	196	A
USGS	05594000	1974-05-09	194	A
USGS	05594000	1974-05-10	205	A
USGS	05594000	1974-05-11	203	A
USGS	05594000	1974-05-12	203	A
USGS	05594000	1974-05-13	463	A
USGS	05594000	1974-05-14	521	A
USGS	05594000	1974-05-15	612	A
USGS	05594000	1974-05-16	622	A
USGS	05594000	1974-05-17	622	A
USGS	05594000	1974-05-18	506	A
USGS	05594000	1974-05-19	576	A
USGS	05594000	1974-05-20	583	A
USGS	05594000	1974-05-21	472	A
USGS	05594000	1974-05-22	755	A
USGS	05594000	1974-05-23	876	A
USGS	05594000	1974-05-24	663	A
USGS	05594000	1974-05-25	456	A
USGS	05594000	1974-05-26	328	A
USGS	05594000	1974-05-27	247	A
USGS	05594000	1974-05-28	203	A
USGS	05594000	1974-05-29	182	A
USGS	05594000	1974-05-30	303	A
USGS	05594000	1974-05-31	2710	A
USGS	05594000	1974-06-01	3370	A
USGS	05594000	1974-06-02	5120	A
USGS	05594000	1974-06-03	11000	A
USGS	05594000	1974-06-04	10600	A
USGS	05594000	1974-06-05	7200	A
USGS	05594000	1974-06-06	3350	A
USGS	05594000	1974-06-07	1420	A
USGS	05594000	1974-06-08	1360	A
USGS	05594000	1974-06-09	1610	A
USGS	05594000	1974-06-10	1250	A
USGS	05594000	1974-06-11	821	A
USGS	05594000	1974-06-12	679	A
USGS	05594000	1974-06-13	576	A
USGS	05594000	1974-06-14	622	A
USGS	05594000	1974-06-15	1730	A
USGS	05594000	1974-06-16	2760	A
USGS	05594000	1974-06-17	3200	A
USGS	05594000	1974-06-18	3660	A
USGS	05594000	1974-06-19	3390	A
USGS	05594000	1974-06-20	1930	A
USGS	05594000	1974-06-21	1310	A
USGS	05594000	1974-06-22	1090	A
USGS	05594000	1974-06-23	2260	A
USGS	05594000	1974-06-24	2570	A
USGS	05594000	1974-06-25	1480	A
USGS	05594000	1974-06-26	683	A
USGS	05594000	1974-06-27	520	A
USGS	05594000	1974-06-28	400	A
USGS	05594000	1974-06-29	300	A
USGS	05594000	1974-06-30	231	A
USGS	05594000	1974-07-01	187	A
USGS	05594000	1974-07-02	162	A
USGS	05594000	1974-07-03	143	A
USGS	05594000	1974-07-04	131	A
USGS	05594000	1974-07-05	104	A
USGS	05594000	1974-07-06	85	A
USGS	05594000	1974-07-07	78	A
USGS	05594000	1974-07-08	70	A
USGS	05594000	1974-07-09	70	A
USGS	05594000	1974-07-10	70	A
USGS	05594000	1974-07-11	67	A
USGS	05594000	1974-07-12	72	A
USGS	05594000	1974-07-13	66	A
USGS	05594000	1974-07-14	70	A
USGS	05594000	1974-07-15	66	A
USGS	05594000	1974-07-16	54	A
USGS	05594000	1974-07-17	47	A
USGS	05594000	1974-07-18	43	A
USGS	05594000	1974-07-19	42	A
USGS	05594000	1974-07-20	40	A
USGS	05594000	1974-07-21	46	A
USGS	05594000	1974-07-22	40	A
USGS	05594000	1974-07-23	42	A
USGS	05594000	1974-07-24	42	A
USGS	05594000	1974-07-25	37	A
USGS	05594000	1974-07-26	34	A
USGS	05594000	1974-07-27	32	A
USGS	05594000	1974-07-28	34	A
USGS	05594000	1974-07-29	35	A
USGS	05594000	1974-07-30	36	A
USGS	05594000	1974-07-31	34	A
USGS	05594000	1974-08-01	34	A
USGS	05594000	1974-08-02	36	A
USGS	05594000	1974-08-03	190	A
USGS	05594000	1974-08-04	370	A
USGS	05594000	1974-08-05	207	A
USGS	05594000	1974-08-06	80	A
USGS	05594000	1974-08-07	52	A
USGS	05594000	1974-08-08	40	A
USGS	05594000	1974-08-09	36	A
USGS	05594000	1974-08-10	34	A
USGS	05594000	1974-08-11	32	A
USGS	05594000	1974-08-12	43	A
USGS	05594000	1974-08-13	61	A
USGS	05594000	1974-08-14	58	A
USGS	05594000	1974-08-15	48	A
USGS	05594000	1974-08-16	49	A
USGS	05594000	1974-08-17	46	A
USGS	05594000	1974-08-18	40	A
USGS	05594000	1974-08-19	70	A
USGS	05594000	1974-08-20	60	A
USGS	05594000	1974-08-21	51	A
USGS	05594000	1974-08-22	51	A
USGS	05594000	1974-08-23	39	A
USGS	05594000	1974-08-24	34	A
USGS	05594000	1974-08-25	29	A
USGS	05594000	1974-08-26	28	A
USGS	05594000	1974-08-27	25	A
USGS	05594000	1974-08-28	43	A
USGS	05594000	1974-08-29	814	A
USGS	05594000	1974-08-30	748	A
USGS	05594000	1974-08-31	514	A
USGS	05594000	1974-09-01	1090	A
USGS	05594000	1974-09-02	798	A
USGS	05594000	1974-09-03	513	A
USGS	05594000	1974-09-04	369	A
USGS	05594000	1974-09-05	180	A
USGS	05594000	1974-09-06	107	A
USGS	05594000	1974-09-07	80	A
USGS	05594000	1974-09-08	64	A
USGS	05594000	1974-09-09	81	A
USGS	05594000	1974-09-10	60	A
USGS	05594000	1974-09-11	87	A
USGS	05594000	1974-09-12	579	A
USGS	05594000	1974-09-13	1020	A
USGS	05594000	1974-09-14	922	A
USGS	05594000	1974-09-15	674	A
USGS	05594000	1974-09-16	461	A
USGS	05594000	1974-09-17	267	A
USGS	05594000	1974-09-18	175	A
USGS	05594000	1974-09-19	136	A
USGS	05594000	1974-09-20	203	A
USGS	05594000	1974-09-21	328	A
USGS	05594000	1974-09-22	143	A
USGS	05594000	1974-09-23	102	A
USGS	05594000	1974-09-24	85	A
USGS	05594000	1974-09-25	73	A
USGS	05594000	1974-09-26	66	A
USGS	05594000	1974-09-27	61	A
USGS	05594000	1974-09-28	61	A
USGS	05594000	1974-09-29	401	A
USGS	05594000	1974-09-30	695	A
USGS	05594000	1974-10-01	430	A
USGS	05594000	1974-10-02	186	A
USGS	05594000	1974-10-03	122	A
USGS	05594000	1974-10-04	93	A
USGS	05594000	1974-10-05	75	A
USGS	05594000	1974-10-06	65	A
USGS	05594000	1974-10-07	56	A
USGS	05594000	1974-10-08	52	A
USGS	05594000	1974-10-09	49	A
USGS	05594000	1974-10-10	46	A
USGS	05594000	1974-10-11	43	A
USGS	05594000	1974-10-12	42	A
USGS	05594000	1974-10-13	41	A
USGS	05594000	1974-10-14	43	A
USGS	05594000	1974-10-15	109	A
USGS	05594000	1974-10-16	288	A
USGS	05594000	1974-10-17	170	A
USGS	05594000	1974-10-18	105	A
USGS	05594000	1974-10-19	82	A
USGS	05594000	1974-10-20	70	A
USGS	05594000	1974-10-21	62	A
USGS	05594000	1974-10-22	57	A
USGS	05594000	1974-10-23	55	A
USGS	05594000	1974-10-24	53	A
USGS	05594000	1974-10-25	52	A
USGS	05594000	1974-10-26	51	A
USGS	05594000	1974-10-27	50	A
USGS	05594000	1974-10-28	50	A
USGS	05594000	1974-10-29	50	A
USGS	05594000	1974-10-30	48	A
USGS	05594000	1974-10-31	49	A
USGS	05594000	1974-11-01	59	A
USGS	05594000	1974-11-02	65	A
USGS	05594000	1974-11-03	62	A
USGS	05594000	1974-11-04	63	A
USGS	05594000	1974-11-05	124	A
USGS	05594000	1974-11-06	375	A
USGS	05594000	1974-11-07	419	A
USGS	05594000	1974-11-08	311	A
USGS	05594000	1974-11-09	206	A
USGS	05594000	1974-11-10	161	A
USGS	05594000	1974-11-11	243	A
USGS	05594000	1974-11-12	732	A
USGS	05594000	1974-11-13	704	A
USGS	05594000	1974-11-14	537	A
USGS	05594000	1974-11-15	372	A
USGS	05594000	1974-11-16	312	A
USGS	05594000	1974-11-17	246	A
USGS	05594000	1974-11-18	188	A
USGS	05594000	1974-11-19	159	A
USGS	05594000	1974-11-20	148	A
USGS	05594000	1974-11-21	139	A
USGS	05594000	1974-11-22	131	A
USGS	05594000	1974-11-23	122	A
USGS	05594000	1974-11-24	117	A
USGS	05594000	1974-11-25	110	A
USGS	05594000	1974-11-26	104	A
USGS	05594000	1974-11-27	102	A
USGS	05594000	1974-11-28	100	A
USGS	05594000	1974-11-29	90	A
USGS	05594000	1974-11-30	87	A
USGS	05594000	1974-12-01	87	A
USGS	05594000	1974-12-02	96	A
USGS	05594000	1974-12-03	119	A
USGS	05594000	1974-12-04	131	A
USGS	05594000	1974-12-05	114	A
USGS	05594000	1974-12-06	103	A
USGS	05594000	1974-12-07	101	A
USGS	05594000	1974-12-08	109	A
USGS	05594000	1974-12-09	141	A
USGS	05594000	1974-12-10	166	A
USGS	05594000	1974-12-11	150	A
USGS	05594000	1974-12-12	139	A
USGS	05594000	1974-12-13	215	A
USGS	05594000	1974-12-14	361	A
USGS	05594000	1974-12-15	351	A
USGS	05594000	1974-12-16	402	A
USGS	05594000	1974-12-17	461	A
USGS	05594000	1974-12-18	374	A
USGS	05594000	1974-12-19	272	A
USGS	05594000	1974-12-20	229	A
USGS	05594000	1974-12-21	228	A
USGS	05594000	1974-12-22	224	A
USGS	05594000	1974-12-23	196	A
USGS	05594000	1974-12-24	176	A
USGS	05594000	1974-12-25	159	A
USGS	05594000	1974-12-26	164	A
USGS	05594000	1974-12-27	157	A
USGS	05594000	1974-12-28	141	A
USGS	05594000	1974-12-29	139	A
USGS	05594000	1974-12-30	137	A
USGS	05594000	1974-12-31	200	A
USGS	05594000	1975-01-01	963	A
USGS	05594000	1975-01-02	1270	A
USGS	05594000	1975-01-03	751	A
USGS	05594000	1975-01-04	640	A
USGS	05594000	1975-01-05	606	A
USGS	05594000	1975-01-06	502	A
USGS	05594000	1975-01-07	411	A
USGS	05594000	1975-01-08	450	A
USGS	05594000	1975-01-09	1040	A
USGS	05594000	1975-01-10	2720	A
USGS	05594000	1975-01-11	3370	A
USGS	05594000	1975-01-12	4050	A
USGS	05594000	1975-01-13	6450	A
USGS	05594000	1975-01-14	8160	A
USGS	05594000	1975-01-15	6070	A
USGS	05594000	1975-01-16	2410	A
USGS	05594000	1975-01-17	1100	A
USGS	05594000	1975-01-18	642	A
USGS	05594000	1975-01-19	578	A
USGS	05594000	1975-01-20	541	A
USGS	05594000	1975-01-21	481	A
USGS	05594000	1975-01-22	414	A
USGS	05594000	1975-01-23	368	A
USGS	05594000	1975-01-24	342	A
USGS	05594000	1975-01-25	441	A
USGS	05594000	1975-01-26	1080	A
USGS	05594000	1975-01-27	1190	A
USGS	05594000	1975-01-28	738	A
USGS	05594000	1975-01-29	620	A
USGS	05594000	1975-01-30	1030	A
USGS	05594000	1975-01-31	2510	A
USGS	05594000	1975-02-01	2940	A
USGS	05594000	1975-02-02	3500	A
USGS	05594000	1975-02-03	4580	A
USGS	05594000	1975-02-04	5600	A
USGS	05594000	1975-02-05	3810	A
USGS	05594000	1975-02-06	1570	A
USGS	05594000	1975-02-07	926	A
USGS	05594000	1975-02-08	690	A
USGS	05594000	1975-02-09	559	A
USGS	05594000	1975-02-10	404	A
USGS	05594000	1975-02-11	389	A
USGS	05594000	1975-02-12	403	A
USGS	05594000	1975-02-13	444	A
USGS	05594000	1975-02-14	465	A
USGS	05594000	1975-02-15	407	A
USGS	05594000	1975-02-16	421	A
USGS	05594000	1975-02-17	626	A
USGS	05594000	1975-02-18	901	A
USGS	05594000	1975-02-19	882	A
USGS	05594000	1975-02-20	729	A
USGS	05594000	1975-02-21	625	A
USGS	05594000	1975-02-22	1090	A
USGS	05594000	1975-02-23	3260	A
USGS	05594000	1975-02-24	3920	A
USGS	05594000	1975-02-25	7150	A
USGS	05594000	1975-02-26	10900	A
USGS	05594000	1975-02-27	8940	A
USGS	05594000	1975-02-28	6240	A
USGS	05594000	1975-03-01	3530	A
USGS	05594000	1975-03-02	1390	A
USGS	05594000	1975-03-03	773	A
USGS	05594000	1975-03-04	613	A
USGS	05594000	1975-03-05	522	A
USGS	05594000	1975-03-06	464	A
USGS	05594000	1975-03-07	517	A
USGS	05594000	1975-03-08	534	A
USGS	05594000	1975-03-09	558	A
USGS	05594000	1975-03-10	494	A
USGS	05594000	1975-03-11	483	A
USGS	05594000	1975-03-12	2000	A
USGS	05594000	1975-03-13	2820	A
USGS	05594000	1975-03-14	3180	A
USGS	05594000	1975-03-15	2860	A
USGS	05594000	1975-03-16	1360	A
USGS	05594000	1975-03-17	727	A
USGS	05594000	1975-03-18	611	A
USGS	05594000	1975-03-19	566	A
USGS	05594000	1975-03-20	561	A
USGS	05594000	1975-03-21	573	A
USGS	05594000	1975-03-22	522	A
USGS	05594000	1975-03-23	451	A
USGS	05594000	1975-03-24	417	A
USGS	05594000	1975-03-25	366	A
USGS	05594000	1975-03-26	314	A
USGS	05594000	1975-03-27	348	A
USGS	05594000	1975-03-28	1440	A
USGS	05594000	1975-03-29	2850	A
USGS	05594000	1975-03-30	3170	A
USGS	05594000	1975-03-31	3670	A
USGS	05594000	1975-04-01	3450	A
USGS	05594000	1975-04-02	1570	A
USGS	05594000	1975-04-03	769	A
USGS	05594000	1975-04-04	688	A
USGS	05594000	1975-04-05	584	A
USGS	05594000	1975-04-06	486	A
USGS	05594000	1975-04-07	418	A
USGS	05594000	1975-04-08	375	A
USGS	05594000	1975-04-09	340	A
USGS	05594000	1975-04-10	316	A
USGS	05594000	1975-04-11	305	A
USGS	05594000	1975-04-12	295	A
USGS	05594000	1975-04-13	277	A
USGS	05594000	1975-04-14	237	A
USGS	05594000	1975-04-15	211	A
USGS	05594000	1975-04-16	230	A
USGS	05594000	1975-04-17	250	A
USGS	05594000	1975-04-18	261	A
USGS	05594000	1975-04-19	399	A
USGS	05594000	1975-04-20	471	A
USGS	05594000	1975-04-21	404	A
USGS	05594000	1975-04-22	288	A
USGS	05594000	1975-04-23	422	A
USGS	05594000	1975-04-24	1630	A
USGS	05594000	1975-04-25	3520	A
USGS	05594000	1975-04-26	5320	A
USGS	05594000	1975-04-27	8320	A
USGS	05594000	1975-04-28	7520	A
USGS	05594000	1975-04-29	4800	A
USGS	05594000	1975-04-30	2120	A
USGS	05594000	1975-05-01	2080	A
USGS	05594000	1975-05-02	1590	A
USGS	05594000	1975-05-03	801	A
USGS	05594000	1975-05-04	614	A
USGS	05594000	1975-05-05	531	A
USGS	05594000	1975-05-06	477	A
USGS	05594000	1975-05-07	541	A
USGS	05594000	1975-05-08	737	A
USGS	05594000	1975-05-09	1220	A
USGS	05594000	1975-05-10	2020	A
USGS	05594000	1975-05-11	1350	A
USGS	05594000	1975-05-12	761	A
USGS	05594000	1975-05-13	1590	A
USGS	05594000	1975-05-14	1990	A
USGS	05594000	1975-05-15	923	A
USGS	05594000	1975-05-16	601	A
USGS	05594000	1975-05-17	480	A
USGS	05594000	1975-05-18	375	A
USGS	05594000	1975-05-19	306	A
USGS	05594000	1975-05-20	484	A
USGS	05594000	1975-05-21	728	A
USGS	05594000	1975-05-22	514	A
USGS	05594000	1975-05-23	367	A
USGS	05594000	1975-05-24	312	A
USGS	05594000	1975-05-25	284	A
USGS	05594000	1975-05-26	275	A
USGS	05594000	1975-05-27	268	A
USGS	05594000	1975-05-28	261	A
USGS	05594000	1975-05-29	188	A
USGS	05594000	1975-05-30	156	A
USGS	05594000	1975-05-31	146	A
USGS	05594000	1975-06-01	218	A
USGS	05594000	1975-06-02	369	A
USGS	05594000	1975-06-03	290	A
USGS	05594000	1975-06-04	415	A
USGS	05594000	1975-06-05	209	A
USGS	05594000	1975-06-06	133	A
USGS	05594000	1975-06-07	111	A
USGS	05594000	1975-06-08	102	A
USGS	05594000	1975-06-09	98	A
USGS	05594000	1975-06-10	84	A
USGS	05594000	1975-06-11	99	A
USGS	05594000	1975-06-12	81	A
USGS	05594000	1975-06-13	75	A
USGS	05594000	1975-06-14	71	A
USGS	05594000	1975-06-15	68	A
USGS	05594000	1975-06-16	113	A
USGS	05594000	1975-06-17	594	A
USGS	05594000	1975-06-18	658	A
USGS	05594000	1975-06-19	326	A
USGS	05594000	1975-06-20	165	A
USGS	05594000	1975-06-21	128	A
USGS	05594000	1975-06-22	115	A
USGS	05594000	1975-06-23	92	A
USGS	05594000	1975-06-24	537	A
USGS	05594000	1975-06-25	958	A
USGS	05594000	1975-06-26	794	A
USGS	05594000	1975-06-27	377	A
USGS	05594000	1975-06-28	196	A
USGS	05594000	1975-06-29	157	A
USGS	05594000	1975-06-30	120	A
USGS	05594000	1975-07-01	91	A
USGS	05594000	1975-07-02	74	A
USGS	05594000	1975-07-03	63	A
USGS	05594000	1975-07-04	53	A
USGS	05594000	1975-07-05	48	A
USGS	05594000	1975-07-06	262	A
USGS	05594000	1975-07-07	210	A
USGS	05594000	1975-07-08	254	A
USGS	05594000	1975-07-09	141	A
USGS	05594000	1975-07-10	88	A
USGS	05594000	1975-07-11	64	A
USGS	05594000	1975-07-12	53	A
USGS	05594000	1975-07-13	43	A
USGS	05594000	1975-07-14	41	A
USGS	05594000	1975-07-15	42	A
USGS	05594000	1975-07-16	44	A
USGS	05594000	1975-07-17	40	A
USGS	05594000	1975-07-18	34	A
USGS	05594000	1975-07-19	34	A
USGS	05594000	1975-07-20	559	A
USGS	05594000	1975-07-21	614	A
USGS	05594000	1975-07-22	287	A
USGS	05594000	1975-07-23	162	A
USGS	05594000	1975-07-24	102	A
USGS	05594000	1975-07-25	75	A
USGS	05594000	1975-07-26	60	A
USGS	05594000	1975-07-27	51	A
USGS	05594000	1975-07-28	45	A
USGS	05594000	1975-07-29	39	A
USGS	05594000	1975-07-30	37	A
USGS	05594000	1975-07-31	32	A
USGS	05594000	1975-08-01	32	A
USGS	05594000	1975-08-02	32	A
USGS	05594000	1975-08-03	60	A
USGS	05594000	1975-08-04	117	A
USGS	05594000	1975-08-05	67	A
USGS	05594000	1975-08-06	50	A
USGS	05594000	1975-08-07	37	A
USGS	05594000	1975-08-08	30	A
USGS	05594000	1975-08-09	29	A
USGS	05594000	1975-08-10	25	A
USGS	05594000	1975-08-11	22	A
USGS	05594000	1975-08-12	23	A
USGS	05594000	1975-08-13	21	A
USGS	05594000	1975-08-14	19	A
USGS	05594000	1975-08-15	21	A
USGS	05594000	1975-08-16	71	A
USGS	05594000	1975-08-17	110	A
USGS	05594000	1975-08-18	63	A
USGS	05594000	1975-08-19	46	A
USGS	05594000	1975-08-20	35	A
USGS	05594000	1975-08-21	29	A
USGS	05594000	1975-08-22	24	A
USGS	05594000	1975-08-23	21	A
USGS	05594000	1975-08-24	19	A
USGS	05594000	1975-08-25	18	A
USGS	05594000	1975-08-26	25	A
USGS	05594000	1975-08-27	45	A
USGS	05594000	1975-08-28	81	A
USGS	05594000	1975-08-29	84	A
USGS	05594000	1975-08-30	167	A
USGS	05594000	1975-08-31	494	A
USGS	05594000	1975-09-01	450	A
USGS	05594000	1975-09-02	231	A
USGS	05594000	1975-09-03	130	A
USGS	05594000	1975-09-04	87	A
USGS	05594000	1975-09-05	67	A
USGS	05594000	1975-09-06	55	A
USGS	05594000	1975-09-07	41	A
USGS	05594000	1975-09-08	36	A
USGS	05594000	1975-09-09	30	A
USGS	05594000	1975-09-10	25	A
USGS	05594000	1975-09-11	29	A
USGS	05594000	1975-09-12	435	A
USGS	05594000	1975-09-13	682	A
USGS	05594000	1975-09-14	329	A
USGS	05594000	1975-09-15	139	A
USGS	05594000	1975-09-16	97	A
USGS	05594000	1975-09-17	99	A
USGS	05594000	1975-09-18	1070	A
USGS	05594000	1975-09-19	439	A
USGS	05594000	1975-09-20	183	A
USGS	05594000	1975-09-21	233	A
USGS	05594000	1975-09-22	254	A
USGS	05594000	1975-09-23	139	A
USGS	05594000	1975-09-24	93	A
USGS	05594000	1975-09-25	68	A
USGS	05594000	1975-09-26	54	A
USGS	05594000	1975-09-27	42	A
USGS	05594000	1975-09-28	36	A
USGS	05594000	1975-09-29	32	A
USGS	05594000	1975-09-30	30	A
USGS	05594000	1975-10-01	27	A
USGS	05594000	1975-10-02	23	A
USGS	05594000	1975-10-03	22	A
USGS	05594000	1975-10-04	23	A
USGS	05594000	1975-10-05	23	A
USGS	05594000	1975-10-06	22	A
USGS	05594000	1975-10-07	19	A
USGS	05594000	1975-10-08	18	A
USGS	05594000	1975-10-09	18	A
USGS	05594000	1975-10-10	23	A
USGS	05594000	1975-10-11	27	A
USGS	05594000	1975-10-12	24	A
USGS	05594000	1975-10-13	23	A
USGS	05594000	1975-10-14	21	A
USGS	05594000	1975-10-15	18	A
USGS	05594000	1975-10-16	15	A
USGS	05594000	1975-10-17	15	A
USGS	05594000	1975-10-18	14	A
USGS	05594000	1975-10-19	15	A
USGS	05594000	1975-10-20	15	A
USGS	05594000	1975-10-21	15	A
USGS	05594000	1975-10-22	15	A
USGS	05594000	1975-10-23	18	A
USGS	05594000	1975-10-24	23	A
USGS	05594000	1975-10-25	24	A
USGS	05594000	1975-10-26	33	A
USGS	05594000	1975-10-27	68	A
USGS	05594000	1975-10-28	60	A
USGS	05594000	1975-10-29	37	A
USGS	05594000	1975-10-30	35	A
USGS	05594000	1975-10-31	31	A
USGS	05594000	1975-11-01	31	A
USGS	05594000	1975-11-02	26	A
USGS	05594000	1975-11-03	27	A
USGS	05594000	1975-11-04	26	A
USGS	05594000	1975-11-05	28	A
USGS	05594000	1975-11-06	28	A
USGS	05594000	1975-11-07	27	A
USGS	05594000	1975-11-08	27	A
USGS	05594000	1975-11-09	30	A
USGS	05594000	1975-11-10	29	A
USGS	05594000	1975-11-11	32	A
USGS	05594000	1975-11-12	34	A
USGS	05594000	1975-11-13	47	A
USGS	05594000	1975-11-14	46	A
USGS	05594000	1975-11-15	37	A
USGS	05594000	1975-11-16	33	A
USGS	05594000	1975-11-17	30	A
USGS	05594000	1975-11-18	28	A
USGS	05594000	1975-11-19	27	A
